expense_id,employee_id,dept,avg_monthly,category,amount,policy_limit,vendor,date,day_of_week,is_weekend,payment_mode,has_receipt,receipt_mismatch,is_duplicate,amount_over_limit,exceed_ratio,amount_vs_avg,recent_submissions,flag_count,flags,is_fraud
EXP-01733,E033,HR,6514,Fuel,302.04,3000,OYO Rooms,2025-05-29,3,0,UPI,1,0,0,0,0.1007,0.0464,6,0,,0
EXP-01734,E034,Marketing,5561,Entertainment,608.53,4000,Flipkart,2025-04-23,2,0,Debit Card,1,0,0,0,0.1521,0.1094,5,0,,0
EXP-01735,E035,Engineering,5099,Food,402.07,2000,Flipkart,2025-07-02,2,0,Debit Card,1,0,0,0,0.201,0.0789,4,0,,0
EXP-01736,E036,Finance,9073,Entertainment,5768.7,4000,Ola,2025-06-22,6,1,UPI,1,0,1,1,1.4422,0.6358,8,3,Exceeds Policy Limit|Weekend Claim|Duplicate Claim,1
EXP-01737,E037,Operations,7847,Food,229.52,2000,Zomato,2025-05-12,0,0,UPI,1,0,0,0,0.1148,0.0292,4,0,,0
EXP-01738,E038,Finance,7991,Fuel,882.03,3000,Zomato,2025-06-16,0,0,Credit Card,1,0,0,0,0.294,0.1104,3,0,,0
EXP-01739,E039,HR,7056,Office Supplies,3632.4,5000,Amazon,2025-06-30,0,0,Debit Card,1,0,0,0,0.7265,0.5148,6,0,,0
EXP-01740,E040,Operations,4690,Entertainment,906.1,4000,Amazon,2025-05-17,5,1,Debit Card,1,0,0,0,0.2265,0.1932,6,1,Weekend Claim,0
EXP-01741,E041,Sales,2502,Hotel,1267.03,8000,Dmart,2025-04-25,4,0,Cash,1,0,0,0,0.1584,0.5064,5,0,,0
EXP-01742,E042,HR,6488,Hotel,2547.34,8000,Swiggy,2025-07-06,6,1,UPI,1,0,0,0,0.3184,0.3926,1,1,Weekend Claim,0
EXP-01743,E043,Sales,9721,Travel,1530.39,15000,IRCTC,2025-06-30,0,0,Debit Card,1,0,0,0,0.102,0.1574,5,0,,0
EXP-01744,E044,HR,9742,Fuel,397.64,3000,OYO Rooms,2025-05-08,3,0,Debit Card,1,0,0,0,0.1325,0.0408,5,0,,0
EXP-01745,E045,Engineering,2563,Hotel,4231.09,8000,OYO Rooms,2025-05-28,2,0,UPI,1,0,0,0,0.5289,1.6508,7,0,,0
EXP-01746,E046,Finance,3757,Hotel,6450.12,8000,Uber,2025-07-04,4,0,UPI,1,0,1,0,0.8063,1.7168,13,2,Duplicate Claim|Unusually Frequent,1
EXP-01747,E047,Marketing,3678,Food,259.11,2000,Ola,2025-05-10,5,1,Cash,1,0,0,0,0.1296,0.0704,5,1,Weekend Claim,0
EXP-01748,E048,Finance,8668,Travel,11867.84,15000,Uber,2025-05-11,6,1,Debit Card,1,0,1,0,0.7912,1.3692,19,3,Weekend Claim|Duplicate Claim|Unusually Frequent,1
EXP-01749,E049,HR,5314,Hotel,2507.66,8000,Ola,2025-04-17,3,0,Credit Card,1,0,0,0,0.3135,0.4719,4,0,,0
EXP-01750,E050,Sales,4729,Travel,12177.03,15000,Zomato,2025-04-20,6,1,Credit Card,1,0,0,0,0.8118,2.575,2,1,Weekend Claim,0
EXP-01751,E001,Finance,2860,Office Supplies,3667.66,5000,Swiggy,2025-05-29,3,0,Cash,1,0,0,0,0.7335,1.2824,1,0,,0
EXP-01752,E002,Marketing,5092,Travel,9045.41,15000,Swiggy,2025-07-07,0,0,Credit Card,1,0,0,0,0.603,1.7764,7,0,,0
EXP-01753,E003,HR,7334,Hotel,9117.46,8000,Dmart,2025-07-06,6,1,UPI,1,1,1,1,1.1397,1.2432,13,5,Exceeds Policy Limit|Weekend Claim|Receipt Mismatch|Duplicate Claim|Unusually Frequent,1
EXP-01754,E004,Marketing,5171,Fuel,2551.87,3000,Dmart,2025-05-11,6,1,Debit Card,1,0,1,0,0.8506,0.4935,8,2,Weekend Claim|Duplicate Claim,1
EXP-01755,E005,HR,3685,Entertainment,6495.85,4000,Dmart,2025-07-04,4,0,Credit Card,1,0,0,1,1.624,1.7628,18,2,Exceeds Policy Limit|Unusually Frequent,1
EXP-01756,E006,Finance,9581,Food,1536.49,2000,Ola,2025-06-06,4,0,Credit Card,1,0,0,0,0.7682,0.1604,1,0,,0
EXP-01757,E007,Finance,8420,Hotel,1735.28,8000,OYO Rooms,2025-05-12,0,0,UPI,1,0,0,0,0.2169,0.2061,7,0,,0
EXP-01758,E008,Sales,6117,Food,1301.69,2000,Amazon,2025-07-06,6,1,Credit Card,0,1,0,0,0.6508,0.2128,18,4,Weekend Claim|Missing Receipt|Receipt Mismatch|Unusually Frequent,1
EXP-01759,E009,Engineering,9728,Food,831.7,2000,OYO Rooms,2025-05-17,5,1,Debit Card,1,0,0,0,0.4158,0.0855,3,1,Weekend Claim,0
EXP-01760,E010,Sales,4047,Entertainment,2701.5,4000,IRCTC,2025-05-03,5,1,UPI,1,0,0,0,0.6754,0.6675,2,1,Weekend Claim,0
EXP-01761,E011,Operations,9101,Food,795.33,2000,Dmart,2025-04-20,6,1,Credit Card,1,0,0,0,0.3977,0.0874,6,1,Weekend Claim,0
EXP-01762,E012,HR,3899,Entertainment,565.11,4000,Flipkart,2025-07-03,3,0,Debit Card,1,0,0,0,0.1413,0.1449,4,0,,0
EXP-01763,E013,Engineering,5202,Office Supplies,1354.41,5000,Amazon,2025-05-16,4,0,Cash,1,0,0,0,0.2709,0.2604,1,0,,0
EXP-01764,E014,Marketing,4888,Food,3041.58,2000,MakeMyTrip,2025-06-15,6,1,UPI,0,0,1,1,1.5208,0.6223,18,5,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Duplicate Claim|Unusually Frequent,1
EXP-01765,E015,Finance,2600,Travel,9446.65,15000,Dmart,2025-05-15,3,0,Credit Card,1,0,0,0,0.6298,3.6333,6,0,,0
EXP-01766,E016,Sales,4041,Fuel,1294.85,3000,Flipkart,2025-05-30,4,0,Credit Card,1,0,0,0,0.4316,0.3204,3,0,,0
EXP-01767,E017,Marketing,9041,Office Supplies,1949.16,5000,OYO Rooms,2025-06-11,2,0,Credit Card,1,0,0,0,0.3898,0.2156,3,0,,0
EXP-01768,E018,Finance,3478,Hotel,6767.15,8000,Ola,2025-06-27,4,0,Cash,1,0,0,0,0.8459,1.9457,5,0,,0
EXP-01769,E019,HR,8349,Food,1197.21,2000,Swiggy,2025-04-20,6,1,Credit Card,1,0,0,0,0.5986,0.1434,2,1,Weekend Claim,0
EXP-01770,E020,Sales,5943,Hotel,6309.55,8000,IRCTC,2025-06-04,2,0,UPI,1,0,0,0,0.7887,1.0617,3,0,,0
EXP-01771,E021,Operations,5461,Hotel,3701.56,8000,Ola,2025-06-29,6,1,Debit Card,1,0,0,0,0.4627,0.6778,2,1,Weekend Claim,0
EXP-01772,E022,Finance,9989,Entertainment,5544.66,4000,Dmart,2025-06-08,6,1,Cash,1,0,0,1,1.3862,0.5551,15,3,Exceeds Policy Limit|Weekend Claim|Unusually Frequent,1
EXP-01773,E023,Sales,8873,Office Supplies,3956.71,5000,Amazon,2025-05-30,4,0,Debit Card,1,0,0,0,0.7913,0.4459,2,0,,0
EXP-01774,E024,Sales,3981,Food,1595.99,2000,Flipkart,2025-07-10,3,0,UPI,1,0,0,0,0.798,0.4009,5,0,,0
EXP-01775,E025,Operations,5798,Fuel,890.74,3000,MakeMyTrip,2025-04-19,5,1,UPI,1,0,0,0,0.2969,0.1536,6,1,Weekend Claim,0
EXP-01776,E026,Operations,8439,Food,271.28,2000,OYO Rooms,2025-06-13,4,0,Credit Card,1,0,0,0,0.1356,0.0321,4,0,,0
EXP-01777,E027,Marketing,2337,Hotel,3531.91,8000,Dmart,2025-04-24,3,0,UPI,1,0,0,0,0.4415,1.5113,5,0,,0
EXP-01778,E028,Sales,8360,Office Supplies,2093.73,5000,Uber,2025-07-14,0,0,Debit Card,1,0,0,0,0.4187,0.2504,7,0,,0
EXP-01779,E029,Finance,2492,Food,2237.16,2000,Swiggy,2025-07-13,6,1,Credit Card,0,0,0,1,1.1186,0.8977,9,3,Exceeds Policy Limit|Weekend Claim|Missing Receipt,1
EXP-01780,E030,Marketing,2064,Food,3580.92,2000,Zomato,2025-06-20,4,0,Debit Card,1,0,1,1,1.7905,1.7349,15,3,Exceeds Policy Limit|Duplicate Claim|Unusually Frequent,1
EXP-01781,E031,Engineering,7463,Hotel,3991.93,8000,Amazon,2025-06-13,4,0,Debit Card,1,0,0,0,0.499,0.5349,7,0,,0
EXP-01782,E032,HR,7618,Fuel,1811.76,3000,OYO Rooms,2025-06-19,3,0,Debit Card,1,0,0,0,0.6039,0.2378,5,0,,0
EXP-01783,E033,HR,6514,Entertainment,3224.9,4000,Ola,2025-07-06,6,1,UPI,1,0,0,0,0.8062,0.4951,5,1,Weekend Claim,0
EXP-01784,E034,Marketing,5561,Travel,8786.29,15000,Ola,2025-05-19,0,0,Credit Card,1,0,0,0,0.5858,1.58,5,0,,0
EXP-01785,E035,Engineering,5099,Entertainment,1045.26,4000,Zomato,2025-06-10,1,0,Credit Card,1,0,0,0,0.2613,0.205,7,0,,0
EXP-01786,E036,Finance,9073,Hotel,5146.79,8000,IRCTC,2025-05-08,3,0,Credit Card,1,0,1,0,0.6433,0.5673,15,2,Duplicate Claim|Unusually Frequent,1
EXP-01787,E037,Operations,7847,Food,479.25,2000,Swiggy,2025-05-17,5,1,Cash,1,0,0,0,0.2396,0.0611,4,1,Weekend Claim,0
EXP-01788,E038,Finance,7991,Fuel,1005.54,3000,Ola,2025-07-10,3,0,Debit Card,1,0,0,0,0.3352,0.1258,3,0,,0
EXP-01789,E039,HR,7056,Hotel,910.13,8000,IRCTC,2025-07-13,6,1,UPI,1,0,0,0,0.1138,0.129,6,1,Weekend Claim,0
EXP-01790,E040,Operations,4690,Fuel,1329.29,3000,Dmart,2025-04-18,4,0,Debit Card,1,0,0,0,0.4431,0.2834,5,0,,0
EXP-01791,E041,Sales,2502,Entertainment,2410.96,4000,Uber,2025-04-30,2,0,Debit Card,1,0,0,0,0.6027,0.9636,1,0,,0
EXP-01792,E042,HR,6488,Office Supplies,2927.93,5000,Dmart,2025-07-14,0,0,Debit Card,1,0,0,0,0.5856,0.4513,3,0,,0
EXP-01793,E043,Sales,9721,Hotel,2129.88,8000,Dmart,2025-05-01,3,0,UPI,1,0,0,0,0.2662,0.2191,3,0,,0
EXP-01794,E044,HR,9742,Travel,2286.28,15000,Amazon,2025-07-07,0,0,Credit Card,1,0,0,0,0.1524,0.2347,1,0,,0
EXP-01795,E045,Engineering,2563,Hotel,1681.38,8000,Flipkart,2025-07-04,4,0,Cash,1,0,0,0,0.2102,0.656,7,0,,0
EXP-01796,E046,Finance,3757,Food,2680.73,2000,Ola,2025-05-05,0,0,Credit Card,0,0,0,1,1.3404,0.7135,18,3,Exceeds Policy Limit|Missing Receipt|Unusually Frequent,1
EXP-01797,E047,Marketing,3678,Office Supplies,2080.16,5000,Ola,2025-06-27,4,0,Debit Card,1,0,0,0,0.416,0.5656,7,0,,0
EXP-01798,E048,Finance,8668,Entertainment,2864.13,4000,Ola,2025-05-18,6,1,Debit Card,1,0,0,0,0.716,0.3304,16,2,Weekend Claim|Unusually Frequent,1
EXP-01799,E049,HR,5314,Travel,2503.57,15000,MakeMyTrip,2025-06-19,3,0,Credit Card,1,0,0,0,0.1669,0.4711,1,0,,0
EXP-01800,E050,Sales,4729,Travel,10083.74,15000,Flipkart,2025-05-11,6,1,UPI,1,0,0,0,0.6722,2.1323,5,1,Weekend Claim,0
EXP-01801,E001,Finance,2860,Fuel,1589.59,3000,Flipkart,2025-07-15,1,0,Credit Card,1,0,0,0,0.5299,0.5558,4,0,,0
EXP-01802,E002,Marketing,5092,Hotel,6382.11,8000,IRCTC,2025-04-29,1,0,Debit Card,1,0,0,0,0.7978,1.2534,1,0,,0
EXP-01803,E003,HR,7334,Food,1687.73,2000,Zomato,2025-05-04,6,1,Debit Card,1,0,0,0,0.8439,0.2301,16,2,Weekend Claim|Unusually Frequent,1
EXP-01804,E004,Marketing,5171,Entertainment,7153.59,4000,Dmart,2025-06-21,5,1,Debit Card,0,0,1,1,1.7884,1.3834,11,4,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Duplicate Claim,1
EXP-01805,E005,HR,3685,Office Supplies,4677.01,5000,MakeMyTrip,2025-06-28,5,1,Debit Card,0,0,0,0,0.9354,1.2692,16,3,Weekend Claim|Missing Receipt|Unusually Frequent,1
EXP-01806,E006,Finance,9581,Food,814.02,2000,Amazon,2025-06-18,2,0,UPI,1,0,0,0,0.407,0.085,1,0,,0
EXP-01807,E007,Finance,8420,Entertainment,756.56,4000,Uber,2025-07-03,3,0,Credit Card,1,0,0,0,0.1891,0.0899,1,0,,0
EXP-01808,E008,Sales,6117,Entertainment,7364.05,4000,Amazon,2025-05-11,6,1,Credit Card,1,0,0,1,1.841,1.2039,8,2,Exceeds Policy Limit|Weekend Claim,1
EXP-01809,E009,Engineering,9728,Travel,5636.15,15000,Uber,2025-05-20,1,0,Credit Card,1,0,0,0,0.3757,0.5794,2,0,,0
EXP-01810,E010,Sales,4047,Entertainment,1982.69,4000,OYO Rooms,2025-07-04,4,0,Credit Card,1,0,0,0,0.4957,0.4899,7,0,,0
EXP-01811,E011,Operations,9101,Entertainment,1849.93,4000,Amazon,2025-05-07,2,0,Credit Card,1,0,0,0,0.4625,0.2033,5,0,,0
EXP-01812,E012,HR,3899,Travel,7795.22,15000,Dmart,2025-07-10,3,0,UPI,1,0,0,0,0.5197,1.9993,4,0,,0
EXP-01813,E013,Engineering,5202,Travel,8742.17,15000,IRCTC,2025-06-09,0,0,Cash,1,0,0,0,0.5828,1.6805,7,0,,0
EXP-01814,E014,Marketing,4888,Fuel,4006.39,3000,MakeMyTrip,2025-04-20,6,1,Debit Card,1,1,0,1,1.3355,0.8196,17,4,Exceeds Policy Limit|Weekend Claim|Receipt Mismatch|Unusually Frequent,1
EXP-01815,E015,Finance,2600,Food,1061.86,2000,OYO Rooms,2025-06-12,3,0,Credit Card,1,0,0,0,0.5309,0.4084,6,0,,0
EXP-01816,E016,Sales,4041,Hotel,4840.35,8000,Zomato,2025-04-17,3,0,Cash,1,0,0,0,0.605,1.1978,7,0,,0
EXP-01817,E017,Marketing,9041,Office Supplies,1251.32,5000,Ola,2025-05-21,2,0,Debit Card,1,0,0,0,0.2503,0.1384,2,0,,0
EXP-01818,E018,Finance,3478,Fuel,525.54,3000,Flipkart,2025-05-19,0,0,UPI,1,0,0,0,0.1752,0.1511,5,0,,0
EXP-01819,E019,HR,8349,Fuel,2239.97,3000,Swiggy,2025-06-10,1,0,Debit Card,1,0,0,0,0.7467,0.2683,1,0,,0
EXP-01820,E020,Sales,5943,Office Supplies,3987.28,5000,Swiggy,2025-06-14,5,1,UPI,1,0,0,0,0.7975,0.6709,6,1,Weekend Claim,0
EXP-01821,E021,Operations,5461,Travel,1502.71,15000,Zomato,2025-06-30,0,0,Debit Card,1,0,0,0,0.1002,0.2752,6,0,,0
EXP-01822,E022,Finance,9989,Travel,20063.47,15000,Amazon,2025-06-29,6,1,Credit Card,1,1,0,1,1.3376,2.0086,9,3,Exceeds Policy Limit|Weekend Claim|Receipt Mismatch,1
EXP-01823,E023,Sales,8873,Travel,8408.52,15000,Swiggy,2025-05-19,0,0,Debit Card,1,0,0,0,0.5606,0.9477,3,0,,0
EXP-01824,E024,Sales,3981,Fuel,1756.13,3000,Zomato,2025-07-15,1,0,Debit Card,1,0,0,0,0.5854,0.4411,1,0,,0
EXP-01825,E025,Operations,5798,Travel,2659.22,15000,Uber,2025-04-25,4,0,Cash,1,0,0,0,0.1773,0.4586,7,0,,0
EXP-01826,E026,Operations,8439,Food,909.19,2000,MakeMyTrip,2025-06-01,6,1,Debit Card,1,0,0,0,0.4546,0.1077,7,1,Weekend Claim,0
EXP-01827,E027,Marketing,2337,Office Supplies,799.02,5000,IRCTC,2025-06-22,6,1,Debit Card,1,0,0,0,0.1598,0.3419,4,1,Weekend Claim,0
EXP-01828,E028,Sales,8360,Office Supplies,1005.49,5000,Ola,2025-06-12,3,0,UPI,1,0,0,0,0.2011,0.1203,4,0,,0
EXP-01829,E029,Finance,2492,Travel,18743.71,15000,Uber,2025-04-20,6,1,Credit Card,0,0,0,1,1.2496,7.5216,17,4,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Unusually Frequent,1
EXP-01830,E030,Marketing,2064,Travel,23924.72,15000,Ola,2025-06-08,6,1,Cash,1,0,0,1,1.595,11.5914,12,2,Exceeds Policy Limit|Weekend Claim,1
EXP-01831,E031,Engineering,7463,Food,1324.44,2000,Dmart,2025-05-08,3,0,Cash,1,0,0,0,0.6622,0.1775,2,0,,0
EXP-01832,E032,HR,7618,Hotel,6541.95,8000,Zomato,2025-06-09,0,0,UPI,1,0,0,0,0.8177,0.8587,7,0,,0
EXP-01833,E033,HR,6514,Hotel,3138.65,8000,Uber,2025-04-21,0,0,Cash,1,0,0,0,0.3923,0.4818,7,0,,0
EXP-01834,E034,Marketing,5561,Fuel,1603.86,3000,OYO Rooms,2025-06-07,5,1,Cash,1,0,0,0,0.5346,0.2884,4,1,Weekend Claim,0
EXP-01835,E035,Engineering,5099,Travel,11292.01,15000,Uber,2025-05-29,3,0,Credit Card,1,0,0,0,0.7528,2.2146,3,0,,0
EXP-01836,E036,Finance,9073,Hotel,14975.12,8000,Amazon,2025-06-22,6,1,Credit Card,1,1,0,1,1.8719,1.6505,16,4,Exceeds Policy Limit|Weekend Claim|Receipt Mismatch|Unusually Frequent,1
EXP-01837,E037,Operations,7847,Fuel,704.77,3000,Swiggy,2025-07-02,2,0,Cash,1,0,0,0,0.2349,0.0898,3,0,,0
EXP-01838,E038,Finance,7991,Entertainment,496.33,4000,Zomato,2025-04-26,5,1,Debit Card,1,0,0,0,0.1241,0.0621,3,1,Weekend Claim,0
EXP-01839,E039,HR,7056,Travel,11468.33,15000,IRCTC,2025-07-12,5,1,UPI,1,0,0,0,0.7646,1.6253,1,1,Weekend Claim,0
EXP-01840,E040,Operations,4690,Hotel,992.99,8000,IRCTC,2025-06-15,6,1,UPI,1,0,0,0,0.1241,0.2117,3,1,Weekend Claim,0
EXP-01841,E041,Sales,2502,Entertainment,1687.96,4000,IRCTC,2025-07-06,6,1,Cash,1,0,0,0,0.422,0.6746,2,1,Weekend Claim,0
EXP-01842,E042,HR,6488,Fuel,318.5,3000,Flipkart,2025-06-12,3,0,Credit Card,1,0,0,0,0.1062,0.0491,3,0,,0
EXP-01843,E043,Sales,9721,Fuel,1771.28,3000,MakeMyTrip,2025-06-24,1,0,Cash,1,0,0,0,0.5904,0.1822,1,0,,0
EXP-01844,E044,HR,9742,Food,1542.66,2000,Swiggy,2025-06-20,4,0,Cash,1,0,0,0,0.7713,0.1584,4,0,,0
EXP-01845,E045,Engineering,2563,Office Supplies,1593.19,5000,IRCTC,2025-06-16,0,0,UPI,1,0,0,0,0.3186,0.6216,5,0,,0
EXP-01846,E046,Finance,3757,Office Supplies,3790.55,5000,Uber,2025-05-31,5,1,Debit Card,0,0,1,0,0.7581,1.0089,10,3,Weekend Claim|Missing Receipt|Duplicate Claim,1
EXP-01847,E047,Marketing,3678,Hotel,6711.24,8000,Zomato,2025-04-27,6,1,Cash,1,0,0,0,0.8389,1.8247,5,1,Weekend Claim,0
EXP-01848,E048,Finance,8668,Office Supplies,6344.78,5000,Amazon,2025-05-23,4,0,Credit Card,0,0,0,1,1.269,0.732,8,2,Exceeds Policy Limit|Missing Receipt,1
EXP-01849,E049,HR,5314,Food,256.62,2000,IRCTC,2025-05-24,5,1,Cash,1,0,0,0,0.1283,0.0483,2,1,Weekend Claim,0
EXP-01850,E050,Sales,4729,Office Supplies,2951.86,5000,Zomato,2025-04-21,0,0,UPI,1,0,0,0,0.5904,0.6242,4,0,,0
EXP-01851,E001,Finance,2860,Hotel,6164.33,8000,Amazon,2025-06-27,4,0,UPI,1,0,0,0,0.7705,2.1554,5,0,,0
EXP-01852,E002,Marketing,5092,Entertainment,660.24,4000,Swiggy,2025-07-12,5,1,Cash,1,0,0,0,0.1651,0.1297,6,1,Weekend Claim,0
EXP-01853,E003,HR,7334,Fuel,1534.93,3000,OYO Rooms,2025-05-17,5,1,UPI,0,0,0,0,0.5116,0.2093,13,3,Weekend Claim|Missing Receipt|Unusually Frequent,1
EXP-01854,E004,Marketing,5171,Travel,18679.13,15000,MakeMyTrip,2025-05-04,6,1,Cash,0,1,0,1,1.2453,3.6123,11,4,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Receipt Mismatch,1
EXP-01855,E005,HR,3685,Food,3292.35,2000,OYO Rooms,2025-05-05,0,0,Debit Card,0,0,0,1,1.6462,0.8934,16,3,Exceeds Policy Limit|Missing Receipt|Unusually Frequent,1
EXP-01856,E006,Finance,9581,Entertainment,1423.31,4000,Swiggy,2025-06-23,0,0,Cash,1,0,0,0,0.3558,0.1486,1,0,,0
EXP-01857,E007,Finance,8420,Food,451.43,2000,Swiggy,2025-04-26,5,1,UPI,1,0,0,0,0.2257,0.0536,5,1,Weekend Claim,0
EXP-01858,E008,Sales,6117,Hotel,8030.08,8000,Ola,2025-06-25,2,0,Credit Card,1,0,1,0,1.0038,1.3127,18,3,Exceeds Policy Limit|Duplicate Claim|Unusually Frequent,1
EXP-01859,E009,Engineering,9728,Entertainment,2555.59,4000,IRCTC,2025-07-03,3,0,UPI,1,0,0,0,0.6389,0.2627,6,0,,0
EXP-01860,E010,Sales,4047,Entertainment,446.69,4000,Ola,2025-06-18,2,0,Debit Card,1,0,0,0,0.1117,0.1104,7,0,,0
EXP-01861,E011,Operations,9101,Travel,6451.44,15000,Zomato,2025-06-05,3,0,Credit Card,1,0,0,0,0.4301,0.7089,4,0,,0
EXP-01862,E012,HR,3899,Entertainment,2882.15,4000,IRCTC,2025-05-31,5,1,Cash,1,0,0,0,0.7205,0.7392,7,1,Weekend Claim,0
EXP-01863,E013,Engineering,5202,Food,631.97,2000,Amazon,2025-07-08,1,0,Debit Card,1,0,0,0,0.316,0.1215,7,0,,0
EXP-01864,E014,Marketing,4888,Office Supplies,4859.37,5000,Amazon,2025-05-09,4,0,UPI,1,0,0,0,0.9719,0.9941,14,1,Unusually Frequent,1
EXP-01865,E015,Finance,2600,Fuel,1402.35,3000,OYO Rooms,2025-06-18,2,0,Debit Card,1,0,0,0,0.4674,0.5394,5,0,,0
EXP-01866,E016,Sales,4041,Hotel,6208.4,8000,Uber,2025-05-25,6,1,UPI,1,0,0,0,0.776,1.5364,5,1,Weekend Claim,0
EXP-01867,E017,Marketing,9041,Fuel,1226.02,3000,IRCTC,2025-06-24,1,0,Cash,1,0,0,0,0.4087,0.1356,3,0,,0
EXP-01868,E018,Finance,3478,Travel,6207.53,15000,IRCTC,2025-07-15,1,0,UPI,1,0,0,0,0.4138,1.7848,2,0,,0
EXP-01869,E019,HR,8349,Travel,7337.51,15000,OYO Rooms,2025-05-04,6,1,UPI,1,0,0,0,0.4892,0.8788,1,1,Weekend Claim,0
EXP-01870,E020,Sales,5943,Hotel,1189.01,8000,Dmart,2025-05-27,1,0,Cash,1,0,0,0,0.1486,0.2001,7,0,,0
EXP-01871,E021,Operations,5461,Entertainment,2582.78,4000,MakeMyTrip,2025-06-07,5,1,Cash,1,0,0,0,0.6457,0.473,2,1,Weekend Claim,0
EXP-01872,E022,Finance,9989,Entertainment,2375.23,4000,Zomato,2025-07-03,3,0,UPI,1,0,0,0,0.5938,0.2378,8,0,,0
EXP-01873,E023,Sales,8873,Fuel,810.53,3000,Amazon,2025-06-03,1,0,Credit Card,1,0,0,0,0.2702,0.0913,4,0,,0
EXP-01874,E024,Sales,3981,Office Supplies,3001.96,5000,Ola,2025-06-23,0,0,Cash,1,0,0,0,0.6004,0.7541,3,0,,0
EXP-01875,E025,Operations,5798,Hotel,1832.6,8000,Amazon,2025-05-26,0,0,Debit Card,1,0,0,0,0.2291,0.3161,2,0,,0
EXP-01876,E026,Operations,8439,Travel,9632.64,15000,IRCTC,2025-04-27,6,1,Credit Card,1,0,0,0,0.6422,1.1414,7,1,Weekend Claim,0
EXP-01877,E027,Marketing,2337,Office Supplies,2394.6,5000,IRCTC,2025-05-28,2,0,Cash,1,0,0,0,0.4789,1.0246,6,0,,0
EXP-01878,E028,Sales,8360,Food,1536.24,2000,OYO Rooms,2025-05-15,3,0,Credit Card,1,0,0,0,0.7681,0.1838,7,0,,0
EXP-01879,E029,Finance,2492,Office Supplies,6572.29,5000,Ola,2025-06-01,6,1,Credit Card,0,0,0,1,1.3145,2.6374,12,3,Exceeds Policy Limit|Weekend Claim|Missing Receipt,1
EXP-01880,E030,Marketing,2064,Travel,10227.46,15000,OYO Rooms,2025-06-19,3,0,Debit Card,0,0,1,0,0.6818,4.9552,10,2,Missing Receipt|Duplicate Claim,1
EXP-01881,E031,Engineering,7463,Office Supplies,814.42,5000,Flipkart,2025-06-28,5,1,Cash,1,0,0,0,0.1629,0.1091,1,1,Weekend Claim,0
EXP-01882,E032,HR,7618,Fuel,915.85,3000,Zomato,2025-06-02,0,0,Cash,1,0,0,0,0.3053,0.1202,3,0,,0
EXP-01883,E033,HR,6514,Entertainment,1929.8,4000,Dmart,2025-07-07,0,0,Credit Card,1,0,0,0,0.4824,0.2963,4,0,,0
EXP-01884,E034,Marketing,5561,Hotel,6704.99,8000,Amazon,2025-05-11,6,1,Credit Card,1,0,0,0,0.8381,1.2057,2,1,Weekend Claim,0
EXP-01885,E035,Engineering,5099,Office Supplies,3473.78,5000,Ola,2025-05-17,5,1,Cash,1,0,0,0,0.6948,0.6813,1,1,Weekend Claim,0
EXP-01886,E036,Finance,9073,Entertainment,6848.39,4000,Zomato,2025-06-01,6,1,Cash,0,0,0,1,1.7121,0.7548,13,4,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Unusually Frequent,1
EXP-01887,E037,Operations,7847,Fuel,1359.94,3000,Dmart,2025-04-17,3,0,Cash,1,0,0,0,0.4533,0.1733,2,0,,0
EXP-01888,E038,Finance,7991,Office Supplies,3196.38,5000,Dmart,2025-06-19,3,0,Cash,1,0,0,0,0.6393,0.4,4,0,,0
EXP-01889,E039,HR,7056,Fuel,409.27,3000,OYO Rooms,2025-06-25,2,0,Debit Card,1,0,0,0,0.1364,0.058,1,0,,0
EXP-01890,E040,Operations,4690,Food,1695.53,2000,Dmart,2025-05-22,3,0,Debit Card,1,0,0,0,0.8478,0.3615,1,0,,0
EXP-01891,E041,Sales,2502,Travel,2726.25,15000,OYO Rooms,2025-04-18,4,0,Cash,1,0,0,0,0.1817,1.0896,5,0,,0
EXP-01892,E042,HR,6488,Fuel,1692.96,3000,OYO Rooms,2025-05-23,4,0,Cash,1,0,0,0,0.5643,0.2609,7,0,,0
EXP-01893,E043,Sales,9721,Office Supplies,2663.91,5000,Swiggy,2025-05-11,6,1,Cash,1,0,0,0,0.5328,0.274,5,1,Weekend Claim,0
EXP-01894,E044,HR,9742,Fuel,1524.41,3000,Uber,2025-06-24,1,0,Cash,1,0,0,0,0.5081,0.1565,6,0,,0
EXP-01895,E045,Engineering,2563,Hotel,5723.76,8000,OYO Rooms,2025-05-10,5,1,UPI,1,0,0,0,0.7155,2.2332,6,1,Weekend Claim,0
EXP-01896,E046,Finance,3757,Food,1709.85,2000,Amazon,2025-06-29,6,1,Debit Card,0,1,1,0,0.8549,0.4551,8,4,Weekend Claim|Missing Receipt|Receipt Mismatch|Duplicate Claim,1
EXP-01897,E047,Marketing,3678,Travel,5880.39,15000,IRCTC,2025-06-06,4,0,UPI,1,0,0,0,0.392,1.5988,3,0,,0
EXP-01898,E048,Finance,8668,Fuel,3985.25,3000,Uber,2025-04-27,6,1,UPI,1,0,0,1,1.3284,0.4598,17,3,Exceeds Policy Limit|Weekend Claim|Unusually Frequent,1
